[1.81901956 1.73471189 0.5       ],[2.1898706  1.71833265 0.5       ],[2.19944835 1.26171601 0.5       ],[1.78365302 1.18610656 0.5       ],14.691722155
[1.82593548 1.74135208 0.5       ],[2.19523454 1.72346139 0.5       ],[2.20755196 1.26611125 0.5       ],[1.79045248 1.19016659 0.5       ],14.702579021
[1.82816112 1.74332416 0.5       ],[2.19666958 1.72534108 0.5       ],[2.21057248 1.26686931 0.5       ],[1.79263008 1.19168591 0.5       ],14.712696075
[1.83328414 1.74786568 0.5       ],[2.19842029 1.72702408 0.5       ],[2.21340156 1.26826119 0.5       ],[1.79455674 1.19306898 0.5       ],14.723387003
[1.83576882 1.7502619  0.5       ],[2.20233536 1.7306664  0.5       ],[2.21896148 1.27032018 0.5       ],[1.79980016 1.19537449 0.5       ],14.733722925
[1.83816314 1.75230014 0.5       ],[2.20348477 1.73247302 0.5       ],[2.22215652 1.27099347 0.5       ],[1.80202746 1.19683635 0.5       ],14.743633986
[1.84110546 1.75436687 0.5       ],[2.20530844 1.73422337 0.5       ],[2.2249229 1.2718035 0.5      ],[1.8042115  1.19831657 0.5       ],14.753778935
[1.84602094 1.7588222  0.5       ],[2.20870924 1.73793364 0.5       ],[2.23095942 1.27312529 0.5       ],[1.80911779 1.20078111 0.5       ],14.765037060000001
[1.84863663 1.76092505 0.5       ],[2.21008682 1.73989105 0.5       ],[2.23331928 1.27457821 0.5       ],[1.81075013 1.20211458 0.5       ],14.774239063
[1.84863663 1.76092505 0.5       ],[2.21008682 1.73989105 0.5       ],[2.23331928 1.27457821 0.5       ],[1.81075013 1.20211458 0.5       ],14.784502029
[1.84863663 1.76092505 0.5       ],[2.21008682 1.73989105 0.5       ],[2.23331928 1.27457821 0.5       ],[1.81075013 1.20211458 0.5       ],14.795151949
[1.85928369 1.76946938 0.5       ],[2.2170136 1.7477926 0.5      ],[2.24558806 1.2770499  0.5       ],[1.81992662 1.20732522 0.5       ],14.805969
[1.8615247  1.77185392 0.5       ],[2.21967578 1.74983978 0.5       ],[2.24842286 1.277807   0.5       ],[1.82226598 1.208745   0.5       ],14.816473961
[1.86444163 1.77364683 0.5       ],[2.22147155 1.7518127  0.5       ],[2.25085068 1.2785542  0.5       ],[1.82475019 1.20990252 0.5       ],14.826384068
[1.86694169 1.77567852 0.5       ],[2.22355866 1.75380683 0.5       ],[2.25419378 1.27908313 0.5       ],[1.82722938 1.21133399 0.5       ],14.836521149
[1.87275517 1.77939224 0.5       ],[2.22687554 1.75804865 0.5       ],[2.25967312 1.28000164 0.5       ],[1.83155525 1.21408951 0.5       ],14.84759593
[1.87541842 1.78166568 0.5       ],[2.22912407 1.76008701 0.5       ],[2.26257706 1.28090465 0.5       ],[1.83380926 1.21539593 0.5       ],14.857564926
[1.87541842 1.78166568 0.5       ],[2.22912407 1.76008701 0.5       ],[2.26257706 1.28090465 0.5       ],[1.83380926 1.21539593 0.5       ],14.86730504
[1.88083422 1.78553212 0.5       ],[2.23257279 1.76463223 0.5       ],[2.26899076 1.28182411 0.5       ],[1.83819759 1.21827376 0.5       ],14.877696991
[1.88269567 1.78773248 0.5       ],[2.23481011 1.76676512 0.5       ],[2.27170801 1.28202879 0.5       ],[1.84033811 1.21967816 0.5       ],14.888488054
[1.88269567 1.78773248 0.5       ],[2.23481011 1.76676512 0.5       ],[2.27170801 1.28202879 0.5       ],[1.84033811 1.21967816 0.5       ],14.900017977
[1.8910085  1.79296339 0.5       ],[2.24148536 1.77343273 0.5       ],[2.27934599 1.28394401 0.5       ],[1.84799814 1.22377813 0.5       ],14.909306049
[1.89379573 1.79528058 0.5       ],[2.24381495 1.77588141 0.5       ],[2.28247786 1.28463817 0.5       ],[1.85025418 1.22540843 0.5       ],14.920192957
[1.89816308 1.79888129 0.5       ],[2.24766994 1.78054368 0.5       ],[2.28827596 1.2855283  0.5       ],[1.8547262  1.22846198 0.5       ],14.930994034
[1.90085971 1.80074406 0.5       ],[2.24982619 1.78276324 0.5       ],[2.29063606 1.28599656 0.5       ],[1.85698509 1.22995567 0.5       ],14.940596104
[1.90343213 1.80257511 0.5       ],[2.25237036 1.78518367 0.5       ],[2.2936101  1.28673613 0.5       ],[1.85927057 1.23144281 0.5       ],14.950989008
[1.90642393 1.80394864 0.5       ],[2.25237036 1.78518367 0.5       ],[2.2936101  1.28673613 0.5       ],[1.85927057 1.23144281 0.5       ],14.963748932
[1.90909481 1.80553317 0.5       ],[2.25713778 1.79002213 0.5       ],[2.29850292 1.28815413 0.5       ],[1.86381972 1.23456287 0.5       ],14.972622156
[1.91368997 1.80903912 0.5       ],[2.26186252 1.79480577 0.5       ],[2.30390859 1.28958356 0.5       ],[1.86909163 1.2380749  0.5       ],14.983063936
[1.91368997 1.80903912 0.5       ],[2.26186252 1.79480577 0.5       ],[2.30390859 1.28958356 0.5       ],[1.86909163 1.2380749  0.5       ],14.993940115000001
[1.91368997 1.80903912 0.5       ],[2.26186252 1.79480577 0.5       ],[2.30390859 1.28958356 0.5       ],[1.86909163 1.2380749  0.5       ],15.004739046
[1.92313445 1.81560504 0.5       ],[2.27297807 1.80416501 0.5       ],[2.3145535  1.29257417 0.5       ],[1.87855482 1.24479771 0.5       ],15.015285969
[1.92597556 1.81712461 0.5       ],[2.27517629 1.80633819 0.5       ],[2.31716442 1.29310441 0.5       ],[1.88062406 1.24657845 0.5       ],15.025385141
[1.92857194 1.81854808 0.5       ],[2.27833414 1.80894983 0.5       ],[2.31956959 1.29401624 0.5       ],[1.88308012 1.24847329 0.5       ],15.036090136
[1.93015099 1.81990659 0.5       ],[2.28100228 1.81134915 0.5       ],[2.32188702 1.2950201  0.5       ],[1.88594246 1.2502861  0.5       ],15.046167135
[1.93505943 1.82281792 0.5       ],[2.28744483 1.81602073 0.5       ],[2.3264668  1.29720235 0.5       ],[1.89074337 1.25292897 0.5       ],15.057543993
[1.93790352 1.82415402 0.5       ],[2.29023719 1.81842375 0.5       ],[2.32916331 1.29822493 0.5       ],[1.89339828 1.25518358 0.5       ],15.066762924
[1.9401046  1.82549131 0.5       ],[2.29349113 1.82068563 0.5       ],[2.33099985 1.29907942 0.5       ],[1.89578164 1.25699937 0.5       ],15.076838017
[1.94264174 1.82642543 0.5       ],[2.29652309 1.82299328 0.5       ],[2.33358502 1.30054617 0.5       ],[1.89848065 1.25880218 0.5       ],15.08704114
[1.94264174 1.82642543 0.5       ],[2.29652309 1.82299328 0.5       ],[2.33358502 1.30054617 0.5       ],[1.89848065 1.25880218 0.5       ],15.097207069
[1.94264174 1.82642543 0.5       ],[2.29652309 1.82299328 0.5       ],[2.33358502 1.30054617 0.5       ],[1.89848065 1.25880218 0.5       ],15.107368946
[1.9508667  1.83275568 0.5       ],[2.3094182  1.83220303 0.5       ],[2.34315181 1.30519485 0.5       ],[1.90801632 1.26690471 0.5       ],15.117674112
[1.95321059 1.83376443 0.5       ],[2.31319904 1.8343147  0.5       ],[2.34530568 1.30658221 0.5       ],[1.91064143 1.26901209 0.5       ],15.128495932
[1.95576608 1.83487594 0.5       ],[2.31632495 1.83652556 0.5       ],[2.34705663 1.30791569 0.5       ],[1.91309714 1.27142191 0.5       ],15.138504028
[1.9598093  1.83696067 0.5       ],[2.32278919 1.84006846 0.5       ],[2.35127234 1.31075943 0.5       ],[1.9181205  1.27541602 0.5       ],15.149070025
[1.9598093  1.83696067 0.5       ],[2.32278919 1.84006846 0.5       ],[2.35127234 1.31075943 0.5       ],[1.9181205  1.27541602 0.5       ],15.158757925
[1.96393716 1.8398962  0.5       ],[2.32993197 1.84437895 0.5       ],[2.35598445 1.31371009 0.5       ],[1.92298388 1.27983618 0.5       ],15.169877052
[1.96635997 1.8410362  0.5       ],[2.33324575 1.84642625 0.5       ],[2.35809064 1.31482315 0.5       ],[1.92554903 1.28217185 0.5       ],15.179141045
[1.97032845 1.84343386 0.5       ],[2.34063697 1.85031366 0.5       ],[2.36244512 1.31813991 0.5       ],[1.93105745 1.28665781 0.5       ],15.190295935
[1.97032845 1.84343386 0.5       ],[2.34063697 1.85031366 0.5       ],[2.36244512 1.31813991 0.5       ],[1.93105745 1.28665781 0.5       ],15.199906111
[1.97279978 1.8443135  0.5       ],[2.34411263 1.85216403 0.5       ],[2.36451268 1.31951714 0.5       ],[1.9333421  1.28881621 0.5       ],15.210865021
[1.97639894 1.84700418 0.5       ],[2.35155296 1.85569215 0.5       ],[2.36843729 1.32256734 0.5       ],[1.93808734 1.29342914 0.5       ],15.221333981
[1.97806585 1.84796798 0.5       ],[2.35462165 1.85770226 0.5       ],[2.37044072 1.3241576  0.5       ],[1.94066632 1.29593945 0.5       ],15.23141098
[1.98213923 1.84988546 0.5       ],[2.36125255 1.8612417  0.5       ],[2.37447596 1.3275665  0.5       ],[1.94580972 1.30048645 0.5       ],15.242094994
[1.98337591 1.85093391 0.5       ],[2.36509895 1.86299098 0.5       ],[2.37631559 1.32930911 0.5       ],[1.94851005 1.30275333 0.5       ],15.252545118
[1.98498929 1.85250092 0.5       ],[2.36928844 1.86472201 0.5       ],[2.37844491 1.33121395 0.5       ],[1.95078325 1.30497265 0.5       ],15.263009071
[1.98895788 1.85441315 0.5       ],[2.37631822 1.86797631 0.5       ],[2.38224626 1.3346951  0.5       ],[1.95583081 1.30968428 0.5       ],15.272823095
[1.9905622  1.85550058 0.5       ],[2.37972021 1.86955833 0.5       ],[2.38423896 1.33685935 0.5       ],[1.95828652 1.31232548 0.5       ],15.283767939
[1.99240398 1.85594654 0.5       ],[2.38321495 1.8710922  0.5       ],[2.38643694 1.33862936 0.5       ],[1.96090591 1.31442034 0.5       ],15.293456078
[1.99240398 1.85594654 0.5       ],[2.38321495 1.8710922  0.5       ],[2.38643694 1.33862936 0.5       ],[1.96090591 1.31442034 0.5       ],15.304141998
[1.99776495 1.85981822 0.5       ],[2.39318991 1.87534988 0.5       ],[2.39270449 1.3445977  0.5       ],[1.96831298 1.32153285 0.5       ],15.315227032
[1.99870443 1.86099482 0.5       ],[2.39732695 1.87611353 0.5       ],[2.39434409 1.34674644 0.5       ],[1.97121942 1.32374692 0.5       ],15.324769974
[2.00000429 1.86268902 0.5       ],[2.39998746 1.87744784 0.5       ],[2.39618516 1.3485893  0.5       ],[1.97333133 1.32607794 0.5       ],15.334996939
[2.00174785 1.86394107 0.5       ],[2.40308499 1.87879467 0.5       ],[2.39860106 1.35091388 0.5       ],[1.97618794 1.32841587 0.5       ],15.347039938
[2.00353312 1.86456597 0.5       ],[2.40591073 1.87987173 0.5       ],[2.40065312 1.35305607 0.5       ],[1.9784236  1.33037937 0.5       ],15.35690999
[2.00697088 1.86688173 0.5       ],[2.41352963 1.88198507 0.5       ],[2.40537786 1.35720456 0.5       ],[1.98362648 1.33501339 0.5       ],15.36780715
[2.00878286 1.86803889 0.5       ],[2.41666913 1.88326442 0.5       ],[2.40737653 1.35965312 0.5       ],[1.98612368 1.33747244 0.5       ],15.377479076
[2.01031399 1.86950362 0.5       ],[2.41939616 1.88442314 0.5       ],[2.40965796 1.36185706 0.5       ],[1.98841202 1.33947563 0.5       ],15.388000965
[2.01155043 1.8712132  0.5       ],[2.42315769 1.88536751 0.5       ],[2.41162491 1.36437857 0.5       ],[1.99064839 1.34195697 0.5       ],15.39822197
[2.01155043 1.8712132  0.5       ],[2.42315769 1.88536751 0.5       ],[2.41162491 1.36437857 0.5       ],[1.99064839 1.34195697 0.5       ],15.410475016
[2.01315999 1.87239957 0.5       ],[2.42315769 1.88536751 0.5       ],[2.41162491 1.36437857 0.5       ],[1.99064839 1.34195697 0.5       ],15.420772076
[2.02003241 1.87819982 0.5       ],[2.43830204 1.89008856 0.5       ],[2.42166162 1.3773905  0.5       ],[2.0007844  1.35064018 0.5       ],15.431553125
[2.0217793  1.88005888 0.5       ],[2.442307   1.89127707 0.5       ],[2.42441082 1.37928522 0.5       ],[2.00571084 1.3552134  0.5       ],15.442357063
[2.02322221 1.88194644 0.5       ],[2.44509268 1.89208972 0.5       ],[2.42679882 1.38147449 0.5       ],[2.00829673 1.35733032 0.5       ],15.453212976
[2.02505636 1.88336229 0.5       ],[2.44760108 1.89292502 0.5       ],[2.42943096 1.38403118 0.5       ],[2.01057506 1.35939145 0.5       ],15.463551998
[2.02642965 1.8854531  0.5       ],[2.4509089 1.8941431 0.5      ],[2.43216944 1.38691175 0.5       ],[2.01314926 1.36133254 0.5       ],15.473950148
[2.03006482 1.88877523 0.5       ],[2.45594049 1.89568138 0.5       ],[2.43737411 1.39151049 0.5       ],[2.01779032 1.36558843 0.5       ],15.485238075
[2.0316565  1.89094412 0.5       ],[2.4584353  1.89672673 0.5       ],[2.43982124 1.39399385 0.5       ],[2.01997232 1.367504   0.5       ],15.495172977
[2.0316565  1.89094412 0.5       ],[2.4584353  1.89672673 0.5       ],[2.43982124 1.39399385 0.5       ],[2.01997232 1.367504   0.5       ],15.50652504
[2.03397155 1.89271796 0.5       ],[2.46107936 1.89741814 0.5       ],[2.43982124 1.39399385 0.5       ],[2.01997232 1.367504   0.5       ],15.516371965
[2.0401628  1.89848864 0.5       ],[2.46841288 1.90002763 0.5       ],[2.45115805 1.40401149 0.5       ],[2.02962255 1.37559211 0.5       ],15.526443958
[2.04188609 1.90079272 0.5       ],[2.47059441 1.90120232 0.5       ],[2.454108   1.40647519 0.5       ],[2.0324049  1.37761796 0.5       ],15.537261009
[2.04575682 1.90504491 0.5       ],[2.47272205 1.90195978 0.5       ],[2.45685768 1.40879226 0.5       ],[2.03470135 1.37934864 0.5       ],15.548207045
[2.04765224 1.90727794 0.5       ],[2.47704172 1.90395486 0.5       ],[2.46289849 1.41316593 0.5       ],[2.03947735 1.3831141  0.5       ],15.558274031
[2.0498333  1.90950251 0.5       ],[2.47911072 1.9049989  0.5       ],[2.46487093 1.41625321 0.5       ],[2.04212999 1.38492882 0.5       ],15.569776058
[2.05216694 1.9118818  0.5       ],[2.48203492 1.90581143 0.5       ],[2.46762323 1.41891992 0.5       ],[2.04430294 1.3864584  0.5       ],15.57861495
[2.05454278 1.91411984 0.5       ],[2.48436379 1.90677416 0.5       ],[2.46981168 1.4212389  0.5       ],[2.04702735 1.38833129 0.5       ],15.588962078
[2.05915546 1.91870654 0.5       ],[2.48793507 1.9088819  0.5       ],[2.47597075 1.42570674 0.5       ],[2.05200672 1.39172876 0.5       ],15.600193024
[2.05915546 1.91870654 0.5       ],[2.48793507 1.9088819  0.5       ],[2.47597075 1.42570674 0.5       ],[2.05200672 1.39172876 0.5       ],15.609260082
[2.05915546 1.91870654 0.5       ],[2.48793507 1.9088819  0.5       ],[2.47597075 1.42570674 0.5       ],[2.05200672 1.39172876 0.5       ],15.620043993
[2.0684402  1.92894208 0.5       ],[2.49274516 1.9117806  0.5       ],[2.48434687 1.43242395 0.5       ],[2.05900288 1.39664745 0.5       ],15.63126111
[2.0684402  1.92894208 0.5       ],[2.49483418 1.91292775 0.5       ],[2.48722267 1.43444407 0.5       ],[2.06170201 1.39841402 0.5       ],15.640238047
[2.0734098  1.93365014 0.5       ],[2.49849868 1.91504478 0.5       ],[2.49347925 1.4387958  0.5       ],[2.06593633 1.4013052  0.5       ],15.650880098
[2.076051   1.93610346 0.5       ],[2.49974394 1.91621351 0.5       ],[2.49710608 1.44025576 0.5       ],[2.06822777 1.40298021 0.5       ],15.661383151999999
[2.07850599 1.93865764 0.5       ],[2.50137401 1.91731453 0.5       ],[2.50006485 1.44257081 0.5       ],[2.0705812  1.40446901 0.5       ],15.671169996
[2.08350587 1.94417882 0.5       ],[2.50450587 1.92006445 0.5       ],[2.50613856 1.44863904 0.5       ],[2.07546616 1.40735102 0.5       ],15.68168807
[2.08635879 1.94672918 0.5       ],[2.50579166 1.92136836 0.5       ],[2.50921774 1.4505583  0.5       ],[2.07774305 1.40870368 0.5       ],15.691884041
[2.08873129 1.94928133 0.5       ],[2.50736499 1.9229821  0.5       ],[2.51273179 1.45183313 0.5       ],[2.0796299 1.4104408 0.5      ],15.702156067
[2.08873129 1.94928133 0.5       ],[2.50736499 1.9229821  0.5       ],[2.51273179 1.45183313 0.5       ],[2.0796299 1.4104408 0.5      ],15.712167978
[2.08873129 1.94928133 0.5       ],[2.50736499 1.9229821  0.5       ],[2.51273179 1.45183313 0.5       ],[2.0796299 1.4104408 0.5      ],15.722408056
[2.1002214  1.95971572 0.5       ],[2.51209164 1.92885292 0.5       ],[2.52509212 1.45850813 0.5       ],[2.08817554 1.41619623 0.5       ],15.733299017
[2.10286522 1.96209347 0.5       ],[2.51366949 1.93048978 0.5       ],[2.52803397 1.46018124 0.5       ],[2.09058404 1.41736734 0.5       ],15.743579149
[2.10447025 1.96508157 0.5       ],[2.51466942 1.93214595 0.5       ],[2.531147   1.46244943 0.5       ],[2.09286976 1.41897297 0.5       ],15.753489971
[2.1105566  1.97008276 0.5       ],[2.51611686 1.93388677 0.5       ],[2.53442669 1.46400619 0.5       ],[2.09510446 1.42067742 0.5       ],15.764385939
[2.1134274  1.97262299 0.5       ],[2.51876712 1.93722677 0.5       ],[2.54082966 1.46644056 0.5       ],[2.09976435 1.42307854 0.5       ],15.77442193
[2.1161747  1.97507524 0.5       ],[2.51994729 1.9390322  0.5       ],[2.54396319 1.46856844 0.5       ],[2.101933   1.42434764 0.5       ],15.784124135999999
[2.11865234 1.97783542 0.5       ],[2.52143455 1.94088268 0.5       ],[2.54690289 1.46942353 0.5       ],[2.10367393 1.42600775 0.5       ],15.794605017
[2.12176323 1.98020828 0.5       ],[2.52253819 1.94295502 0.5       ],[2.55070162 1.47053444 0.5       ],[2.10589528 1.42724776 0.5       ],15.80467701
[2.12176323 1.98020828 0.5       ],[2.52253819 1.94295502 0.5       ],[2.55070162 1.47053444 0.5       ],[2.10589528 1.42724776 0.5       ],15.815568924
[2.13121581 1.98739004 0.5       ],[2.52689123 1.94884813 0.5       ],[2.5604167  1.47425175 0.5       ],[2.11243534 1.43127477 0.5       ],15.827819109
[2.13380432 1.98999321 0.5       ],[2.52929568 1.95114446 0.5       ],[2.563586 1.475559 0.5     ],[2.11496997 1.43314147 0.5       ],15.836545944000001
[2.14021802 1.99463761 0.5       ],[2.53113341 1.95455384 0.5       ],[2.56991267 1.47817385 0.5       ],[2.11962366 1.43557346 0.5       ],15.848029137
[2.14321208 1.99672985 0.5       ],[2.53255582 1.95702875 0.5       ],[2.5731864 1.4791379 0.5      ],[2.12148237 1.43706167 0.5       ],15.858744144
[2.14623666 1.99914491 0.5       ],[2.53497148 1.95905495 0.5       ],[2.57637215 1.48005795 0.5       ],[2.12338996 1.43861938 0.5       ],15.868479967
[2.14953136 2.00130033 0.5       ],[2.53632665 1.96104085 0.5       ],[2.57920837 1.48109174 0.5       ],[2.12630415 1.43973553 0.5       ],15.879017115
[2.15597081 2.0059998  0.5       ],[2.5396955  1.96579766 0.5       ],[2.58571482 1.48329532 0.5       ],[2.13048863 1.44274211 0.5       ],15.889513969
[2.15891242 2.00812817 0.5       ],[2.54061937 1.96819866 0.5       ],[2.58863163 1.48438275 0.5       ],[2.1326313 1.4441843 0.5      ],15.899013996
[2.16144991 2.01011252 0.5       ],[2.54229736 1.97046101 0.5       ],[2.592026   1.48546505 0.5       ],[2.13536191 1.44541824 0.5       ],15.909470081
[2.16144991 2.01011252 0.5       ],[2.54229736 1.97046101 0.5       ],[2.592026   1.48546505 0.5       ],[2.13536191 1.44541824 0.5       ],15.920300961
[2.17089534 2.0162673  0.5       ],[2.54865193 1.97795439 0.5       ],[2.59996653 1.48833621 0.5       ],[2.14228201 1.45002079 0.5       ],15.931116104
[2.17393899 2.01822782 0.5       ],[2.55024481 1.98050046 0.5       ],[2.60361814 1.48967934 0.5       ],[2.14492035 1.45155275 0.5       ],15.941184044
[2.1768105  2.02022243 0.5       ],[2.55179739 1.98303878 0.5       ],[2.60600162 1.49017286 0.5       ],[2.14714956 1.45295918 0.5       ],15.951533079
[2.17998791 2.02219033 0.5       ],[2.5541203  1.98546648 0.5       ],[2.60906005 1.49163067 0.5       ],[2.14948106 1.45457923 0.5       ],15.961243153
[2.1825943  2.02387714 0.5       ],[2.55628228 1.98822069 0.5       ],[2.61158442 1.49244559 0.5       ],[2.1516068  1.45653605 0.5       ],15.97182703
[2.18624544 2.02565551 0.5       ],[2.55832314 1.99078619 0.5       ],[2.6151042  1.49336195 0.5       ],[2.15458322 1.45817852 0.5       ],15.981869936
[2.19159269 2.02939463 0.5       ],[2.5623126  1.99577618 0.5       ],[2.62011814 1.4956156  0.5       ],[2.15901613 1.46139181 0.5       ],15.992044926
[2.19417572 2.03120756 0.5       ],[2.5646224  1.99873877 0.5       ],[2.62231874 1.49678087 0.5       ],[2.16163301 1.46327949 0.5       ],16.002449989
[2.19672084 2.03288317 0.5       ],[2.56686163 2.00129271 0.5       ],[2.62542868 1.49733019 0.5       ],[2.16456437 1.46507668 0.5       ],16.012403965
[2.19672084 2.03288317 0.5       ],[2.56686163 2.00129271 0.5       ],[2.62542868 1.49733019 0.5       ],[2.16456437 1.46507668 0.5       ],16.022836924
[2.20547056 2.03753781 0.5       ],[2.5737915  2.00930357 0.5       ],[2.63159037 1.50170171 0.5       ],[2.17184305 1.47031868 0.5       ],16.032881975
[2.20797062 2.03895617 0.5       ],[2.57617521 2.0120275  0.5       ],[2.63419414 1.50306475 0.5       ],[2.17453814 1.47220731 0.5       ],16.043298006
[2.21048713 2.04045463 0.5       ],[2.57896304 2.01471138 0.5       ],[2.63666034 1.50402117 0.5       ],[2.17733312 1.47407556 0.5       ],16.053780079
[2.21356344 2.04183125 0.5       ],[2.58121777 2.01756549 0.5       ],[2.64008403 1.50483131 0.5       ],[2.17989826 1.47486401 0.5       ],16.064059973
[2.21356344 2.04183125 0.5       ],[2.58121777 2.01756549 0.5       ],[2.64008403 1.50483131 0.5       ],[2.17989826 1.47486401 0.5       ],16.074476004
[2.21586895 2.04312515 0.5       ],[2.58375502 2.02011204 0.5       ],[2.64191103 1.50633228 0.5       ],[2.1826508  1.47683942 0.5       ],16.084579945
[2.22280335 2.04738593 0.5       ],[2.58655262 2.02280021 0.5       ],[2.64417553 1.50751173 0.5       ],[2.18548989 1.47872031 0.5       ],16.096318007
[2.22789478 2.04968977 0.5       ],[2.59789228 2.03367925 0.5       ],[2.65342546 1.51320481 0.5       ],[2.19579434 1.4865309  0.5       ],16.105519056
[2.22789478 2.04968977 0.5       ],[2.59789228 2.03367925 0.5       ],[2.65342546 1.51320481 0.5       ],[2.19579434 1.4865309  0.5       ],16.116225958
[2.22789478 2.04968977 0.5       ],[2.59789228 2.03367925 0.5       ],[2.65342546 1.51320481 0.5       ],[2.19579434 1.4865309  0.5       ],16.126189947
[2.23462296 2.05361509 0.5       ],[2.60556865 2.04142332 0.5       ],[2.65968204 1.51758289 0.5       ],[2.20411205 1.49217153 0.5       ],16.136750937
[2.23906946 2.05619216 0.5       ],[2.61177349 2.04667449 0.5       ],[2.66350794 1.52041054 0.5       ],[2.21022201 1.49596655 0.5       ],16.149198055
[2.24096131 2.05734658 0.5       ],[2.6153605  2.04931664 0.5       ],[2.66591311 1.52190757 0.5       ],[2.21222925 1.49835491 0.5       ],16.158659935
[2.24370885 2.05813813 0.5       ],[2.61857629 2.05187011 0.5       ],[2.66775942 1.52347791 0.5       ],[2.21523619 1.50071502 0.5       ],16.168900013
[2.24370885 2.05813813 0.5       ],[2.61857629 2.05187011 0.5       ],[2.66775942 1.52347791 0.5       ],[2.21523619 1.50071502 0.5       ],16.179146051
[2.24370885 2.05813813 0.5       ],[2.61857629 2.05187011 0.5       ],[2.66775942 1.52347791 0.5       ],[2.21523619 1.50071502 0.5       ],16.189434052
[2.24370885 2.05813813 0.5       ],[2.61857629 2.05187011 0.5       ],[2.66775942 1.52347791 0.5       ],[2.21523619 1.50071502 0.5       ],16.199803114
[2.24526    2.05963302 0.5       ],[2.62179923 2.05438137 0.5       ],[2.6701901 1.5248456 0.5      ],[2.21825314 1.50304961 0.5       ],16.210860968
[2.25447702 2.06443024 0.5       ],[2.63350725 2.06381178 0.5       ],[2.67819047 1.53166342 0.5       ],[2.22974873 1.51103199 0.5       ],16.220549107
[2.25447702 2.06443024 0.5       ],[2.63350725 2.06381178 0.5       ],[2.67819047 1.53166342 0.5       ],[2.22974873 1.51103199 0.5       ],16.231261015
[2.26213217 2.06943727 0.5       ],[2.64716625 2.07340336 0.5       ],[2.68571925 1.53881669 0.5       ],[2.24019146 1.51941359 0.5       ],16.242900133
[2.26386833 2.07100153 0.5       ],[2.65146017 2.0755074  0.5       ],[2.68783116 1.54100251 0.5       ],[2.24340391 1.52125251 0.5       ],16.252545118
[2.26588297 2.07215023 0.5       ],[2.65489054 2.07785892 0.5       ],[2.68928337 1.54323494 0.5       ],[2.24637175 1.52322245 0.5       ],16.263275147
[2.26987147 2.07489562 0.5       ],[2.66125059 2.08174205 0.5       ],[2.69342542 1.54714501 0.5       ],[2.25092173 1.5277164  0.5       ],16.274544954
[2.27220297 2.076226   0.5       ],[2.66497111 2.08354092 0.5       ],[2.69519997 1.54913902 0.5       ],[2.2533946  1.52948475 0.5       ],16.284096956
[2.27395916 2.07762766 0.5       ],[2.66834593 2.08552504 0.5       ],[2.69706178 1.55140269 0.5       ],[2.25662184 1.53163886 0.5       ],16.294320107
[2.27566814 2.07881045 0.5       ],[2.67163968 2.08772635 0.5       ],[2.69890237 1.55370784 0.5       ],[2.2586565  1.53363776 0.5       ],16.304860115
[2.27941775 2.08189797 0.5       ],[2.67816091 2.09131122 0.5       ],[2.70233822 1.55827832 0.5       ],[2.26380515 1.53714716 0.5       ],16.315367937
[2.27941775 2.08189797 0.5       ],[2.67816091 2.09131122 0.5       ],[2.70233822 1.55827832 0.5       ],[2.26380515 1.53714716 0.5       ],16.32497406
[2.27941775 2.08189797 0.5       ],[2.67816091 2.09131122 0.5       ],[2.70233822 1.55827832 0.5       ],[2.26380515 1.53714716 0.5       ],16.336344957
[2.2848599  2.08654618 0.5       ],[2.68793845 2.09612942 0.5       ],[2.70778489 1.56524205 0.5       ],[2.27015591 1.54288554 0.5       ],16.346492052
[2.28655314 2.08810639 0.5       ],[2.69084573 2.09770942 0.5       ],[2.70958138 1.56788743 0.5       ],[2.27263999 1.54464054 0.5       ],16.356119156
[2.29027629 2.09121585 0.5       ],[2.69676042 2.10065651 0.5       ],[2.713269   1.57288122 0.5       ],[2.27629805 1.54814553 0.5       ],16.366466045
[2.29230881 2.09278512 0.5       ],[2.7000885  2.10198045 0.5       ],[2.71518993 1.57503772 0.5       ],[2.27831316 1.54986751 0.5       ],16.376632929
[2.29392719 2.09460068 0.5       ],[2.70313859 2.10338807 0.5       ],[2.71687984 1.57744324 0.5       ],[2.28049898 1.55159032 0.5       ],16.387086153
[2.2957921  2.09610319 0.5       ],[2.706141   2.10446119 0.5       ],[2.71819472 1.58036089 0.5       ],[2.28232908 1.55341721 0.5       ],16.397606134
[2.29940438 2.09950018 0.5       ],[2.71223569 2.10717559 0.5       ],[2.7218647  1.58552635 0.5       ],[2.2857666  1.55701184 0.5       ],16.40764904
[2.30089355 2.10144758 0.5       ],[2.71486902 2.10832    0.5       ],[2.72347999 1.58798587 0.5       ],[2.28724837 1.55869472 0.5       ],16.418290138
[2.30089355 2.10144758 0.5       ],[2.71486902 2.10832    0.5       ],[2.72347999 1.58798587 0.5       ],[2.28724837 1.55869472 0.5       ],16.42859602
[2.30089355 2.10144758 0.5       ],[2.71486902 2.10832    0.5       ],[2.72347999 1.58798587 0.5       ],[2.28724837 1.55869472 0.5       ],16.439512968
[2.30806088 2.10899472 0.5       ],[2.72670174 2.11240578 0.5       ],[2.73062754 1.59889972 0.5       ],[2.2945621 1.5647049 0.5      ],16.449797153
